slice_file_name;fold;classID;mfcc_mean_1;mfcc_mean_2;mfcc_mean_3;mfcc_mean_4;mfcc_mean_5;mfcc_mean_6;mfcc_mean_7;mfcc_mean_8;mfcc_mean_9;mfcc_mean_10;mfcc_mean_11;mfcc_mean_12;mfcc_mean_13;mfcc_median_1;mfcc_median_2;mfcc_median_3;mfcc_median_4;mfcc_median_5;mfcc_median_6;mfcc_median_7;mfcc_median_8;mfcc_median_9;mfcc_median_10;mfcc_median_11;mfcc_median_12;mfcc_median_13;mfcc_std_1;mfcc_std_2;mfcc_std_3;mfcc_std_4;mfcc_std_5;mfcc_std_6;mfcc_std_7;mfcc_std_8;mfcc_std_9;mfcc_std_10;mfcc_std_11;mfcc_std_12;mfcc_std_13
105029-7-1-4.wav;9;7;-151.60988;49.05737;-68.855354;39.846325;-15.546767;17.556314;-10.980741;12.354342;-8.45001;6.968146;-7.6054583;8.504222;8.758631;-146.4173;47.518074;-71.39114;38.998734;-15.59499;18.03757;-11.181798;12.024517;-8.534132;6.783759;-7.307211;8.177966;8.867583;48.11907;12.709892;15.244679;7.196554;4.783798;4.7958775;3.19365;6.2406487;4.5907145;4.4819374;6.46715;7.519553;4.1953645
105029-7-1-5.wav;9;7;-153.23897;49.64872;-66.95637;38.72799;-16.97762;17.711206;-10.281065;13.207661;-8.800481;5.891704;-7.665011;6.831008;9.520421;-147.26167;47.73591;-69.73314;38.229958;-17.030186;18.003393;-10.244862;12.949618;-8.985143;5.9592686;-7.454691;7.6038113;9.361408;48.900013;12.741287;15.162122;7.3839736;5.034576;4.5820875;3.2908878;5.7686043;4.3246474;3.8064475;5.689598;7.0402966;4.6138926
105029-7-1-6.wav;9;7;-157.51035;53.088932;-64.325165;35.993847;-16.603771;17.280834;-9.985962;13.665872;-9.397707;6.1365547;-7.7496343;7.606866;9.652259;-153.05424;50.452213;-67.86679;35.04299;-16.607216;17.26562;-9.841774;13.404878;-9.8061695;6.4248786;-7.472003;7.8114185;9.481166;49.60798;13.3732195;14.735526;7.928256;5.0165997;4.4630117;3.691328;5.8498654;4.1478186;3.6638045;5.2860007;7.5143876;5.2740803
105029-7-1-7.wav;9;7;-159.54791;55.004208;-63.2972;34.880535;-15.40473;18.173536;-10.304034;14.34679;-8.9363;6.352426;-8.401422;9.005164;9.580567;-155.621;52.799973;-66.16405;33.759033;-15.166171;17.869526;-10.178957;14.052344;-8.7016325;6.3235035;-8.681906;8.500526;9.548318;49.91052;13.760105;14.825643;7.5997777;4.801298;4.544462;3.6372726;5.655491;4.651621;3.6804519;5.442216;7.6658697;5.4777083
105029-7-1-8.wav;9;7;-162.65929;57.036266;-63.261482;35.315834;-15.770829;18.792032;-11.453568;14.569789;-8.141236;6.3429093;-8.061371;9.223156;7.3489676;-158.62381;53.024677;-66.93544;34.12571;-15.361126;18.690483;-11.395064;13.861094;-8.398235;6.1949615;-8.108002;9.386356;7.398162;51.9236;15.29608;15.4960575;7.8042135;5.1633043;4.4422197;3.7204287;5.53821;4.761329;3.902888;5.5829735;7.3404503;5.758916
105029-7-1-9.wav;9;7;-168.0068;60.16061;-62.878963;36.392365;-16.025589;19.0235;-12.44366;13.538619;-6.95691;7.296379;-7.507889;9.043116;3.0654054;-159.08961;55.526115;-66.556366;34.89522;-16.00636;19.027617;-12.588995;12.899866;-7.2180667;7.144352;-7.4766827;9.536053;2.9810658;56.247707;17.100634;17.022345;8.605488;5.299746;4.6929326;4.2264524;5.807922;4.288501;3.7138205;5.547731;7.226212;5.224642
105029-7-2-0.wav;9;7;-171.87138;57.733253;-58.342403;36.33472;-13.53423;9.886503;-9.675939;23.542315;-0.23664814;8.475585;-14.411419;2.101351;2.3522015;-167.18285;54.8279;-59.506027;35.546127;-13.793476;10.039225;-10.246536;23.954582;-0.30434906;8.382124;-14.882343;1.7783313;2.3391197;64.226746;18.09689;13.9955015;9.323722;8.976121;8.713532;5.968974;5.0315237;4.0149417;4.701691;4.9094963;4.1483216;4.0147433
105029-7-2-1.wav;9;7;-161.71693;50.56352;-61.33913;34.15293;-13.421323;9.827038;-9.732371;25.743486;-1.8070652;9.51502;-14.404536;3.125806;2.5815845;-157.67256;50.20381;-61.663017;33.299267;-13.056866;9.137068;-9.717646;25.506641;-1.5389006;9.416246;-14.51469;3.0364628;2.7417974;43.260544;7.5009923;9.447418;7.7152476;7.297843;8.256636;4.4731774;3.9336548;3.7747731;3.8874836;3.8366761;3.5388713;3.9232674
105029-7-2-10.wav;9;7;-175.02003;68.86134;-69.095566;28.189798;-17.452805;16.400526;4.8069677;22.716047;-8.839619;1.6414031;-14.767795;9.372296;-5.0873013;-168.30641;64.98694;-70.162674;26.549171;-17.852983;16.840624;4.982949;23.631847;-9.127752;1.1788005;-15.202338;10.329596;-5.0665917;52.898388;16.817307;10.3637;11.185732;5.7754416;4.505397;5.358656;5.4949183;4.752419;4.423442;4.9138193;6.714164;3.7458794
105029-7-2-11.wav;9;7;-178.46259;70.036964;-66.00603;29.482733;-16.25413;13.602443;1.807183;20.964846;-8.586786;4.2512984;-11.984205;8.8689;-4.780462;-174.84343;65.49356;-66.7565;27.23758;-15.886387;13.190329;1.6441525;20.748726;-8.68969;4.8341365;-11.527006;9.651649;-4.6867266;53.14633;17.503897;9.516765;10.745922;5.7551255;4.7172966;5.0570054;5.2196493;5.45886;5.448908;4.879314;7.825079;3.6179302
105029-7-2-12.wav;9;7;-170.74902;67.320435;-67.25399;28.158781;-17.742815;12.4700985;2.0672424;22.606148;-8.433634;6.466563;-11.927508;7.1626005;-3.8084688;-164.4138;63.689148;-67.820496;26.230972;-17.191753;13.093422;2.0028238;22.640034;-8.702627;7.179455;-11.946193;6.479067;-3.8611605;51.15276;15.685805;9.607408;10.160337;6.270139;4.8309765;5.130122;4.321021;4.7658677;4.865154;4.6426144;6.6943536;4.0125136
105029-7-2-13.wav;9;7;-165.37503;65.71353;-67.74716;28.051535;-19.190775;12.250679;3.693801;22.333382;-10.104576;6.082753;-10.907021;5.579114;-1.5321013;-157.33551;62.07068;-68.44668;26.143543;-19.304863;12.749695;3.9230976;22.189083;-10.553469;6.258767;-11.0011425;5.557403;-1.3206282;50.583363;14.414814;8.783382;9.238469;6.314817;5.120585;4.674986;3.8920193;4.7978396;4.4740725;4.3909626;4.763021;3.891377
105029-7-2-14.wav;9;7;-164.02722;66.343636;-64.2435;28.060062;-18.998089;9.914198;2.1587534;21.203846;-10.851992;5.170391;-10.21388;6.03399;-0.7228991;-153.67227;62.71458;-64.95087;26.132584;-18.465166;9.540617;2.5613759;20.9408;-11.584742;4.921445;-10.239349;5.986118;-0.3576567;51.454258;14.330697;7.972337;9.124133;6.043177;4.729465;4.937708;3.464509;5.480312;4.669724;3.9740212;5.647898;3.7886052
105029-7-2-15.wav;9;7;-163.50197;69.14481;-61.538826;30.395647;-17.055506;5.5948424;-1.65524;18.450743;-9.233176;4.821623;-11.654222;6.371436;-2.6467476;-156.41675;65.213356;-61.081524;30.229347;-16.540165;6.2365685;-1.9979112;18.802685;-9.5995865;4.80348;-11.587839;6.7271233;-2.5709963;51.225437;14.756804;7.375391;9.010783;5.859071;5.6593633;5.261575;4.474802;5.5484786;4.6444116;3.9444282;6.1621704;3.8994792
105029-7-2-16.wav;9;7;-169.15811;69.69225;-59.01909;34.61002;-13.808017;4.8170776;-3.933075;15.049664;-7.4317923;5.0953574;-12.948859;5.7777295;-5.482635;-160.44994;66.265015;-59.287045;33.53416;-13.975725;4.7549324;-3.9335623;14.599199;-8.309462;4.4672527;-12.652451;6.00933;-5.386674;60.005085;15.580846;9.434671;8.629647;5.699559;7.2370415;5.1637516;4.718368;4.9688563;4.6459064;4.729002;6.009943;3.9319885
105029-7-2-2.wav;9;7;-165.31233;52.23724;-62.164417;34.17853;-12.869755;9.709921;-7.9991055;25.835579;-3.36194;10.2005005;-14.812834;3.0524254;3.3231127;-159.53136;50.294876;-62.761772;33.746876;-12.982639;9.544724;-8.120415;25.714947;-3.2611203;10.3013115;-14.9000225;2.9824038;3.4105377;44.558716;8.789414;9.937676;7.698493;6.547105;7.582078;4.7299113;4.058966;3.7506988;3.9257374;3.7531264;3.6832135;4.4372187
105029-7-2-3.wav;9;7;-173.53912;55.49854;-63.083694;34.165504;-12.529287;10.452348;-6.0015583;25.527672;-1.6909845;9.868622;-15.464706;3.656497;1.9439726;-168.85526;53.68541;-63.859253;33.296387;-12.812355;10.913538;-5.978444;25.605568;-1.5975089;9.951827;-15.82785;3.588839;1.7075447;47.1954;10.928482;10.233149;8.468403;6.5520687;7.289093;4.469378;4.6470895;4.5480056;4.0208693;3.5723789;4.0334525;4.9379883
105029-7-2-4.wav;9;7;-176.13225;59.645535;-61.652588;30.926727;-12.154256;13.2134;-4.598664;23.085863;-4.0388565;8.579304;-13.463242;5.1038923;-0.795039;-174.0565;56.45939;-62.6194;31.092304;-12.325118;14.086043;-4.6503816;23.668674;-3.244233;9.165737;-13.4019165;4.4977655;-0.95727813;50.49654;14.619779;10.716591;11.0475;6.8502097;7.530973;5.790037;5.814691;6.782348;5.6425676;4.6148214;5.114114;4.7428102
105029-7-2-5.wav;9;7;-166.4737;61.495766;-64.21909;26.65218;-15.31204;16.350697;-0.82799816;21.77119;-8.935813;5.372263;-14.040823;8.995211;-1.2512367;-161.88083;58.065018;-64.75552;25.769493;-15.660582;16.717491;0.06305468;21.880096;-8.779881;4.895205;-14.397194;9.627869;-1.7003176;51.247543;14.124987;10.856784;11.334022;6.9342895;5.630128;6.0398116;4.714609;5.222013;6.1079183;4.8610487;5.077958;4.758096
105029-7-2-6.wav;9;7;-159.03189;59.07114;-66.20622;26.304827;-18.256725;16.3559;1.4145046;21.290857;-9.344323;3.8401966;-15.544091;10.835893;-2.183586;-153.9184;56.124474;-67.867294;23.818829;-18.459967;16.446152;1.4195044;21.47356;-9.470699;3.8301198;-15.339239;10.870579;-2.6948688;47.986393;11.618485;10.359435;10.579777;6.120881;3.9887977;3.988359;4.071857;4.188137;4.128265;4.213351;4.036545;4.2023163
105029-7-2-7.wav;9;7;-161.12364;60.611423;-66.664665;26.502296;-19.2777;16.402643;2.9858902;21.605543;-10.026763;3.2516942;-15.887066;9.890073;-3.7165556;-158.06639;57.339844;-67.88655;24.121935;-19.549099;16.380861;2.9301658;21.523148;-10.527998;3.002564;-15.669077;10.227918;-4.3647847;48.21569;12.485778;10.247318;10.843336;6.0653286;3.7236578;4.9134164;4.552568;4.613943;3.840331;4.0325623;4.264119;4.2346187
105029-7-2-8.wav;9;7;-167.08485;66.05531;-69.09157;25.592861;-19.32883;17.32297;5.372947;23.813177;-10.792934;1.9709554;-16.516857;8.842698;-4.3717065;-160.4929;63.18299;-70.961105;23.943314;-19.619385;17.283445;5.7738104;24.248531;-11.045523;1.6063256;-16.54231;9.08272;-4.710326;49.77844;13.764551;10.444812;11.033393;5.884902;3.4774666;4.8761964;4.243828;4.4924216;3.6841493;3.317378;4.652545;3.94447
105029-7-2-9.wav;9;7;-168.84235;67.16899;-70.60152;25.438791;-18.81137;17.591288;6.2470293;24.81226;-9.599666;1.4087142;-16.910965;9.143785;-5.0191503;-162.01613;63.089622;-73.03416;22.798954;-19.26858;17.617447;6.686103;25.378895;-9.785803;1.0469255;-16.967916;9.339433;-5.031682;49.70905;14.657714;10.71311;11.095807;5.6949997;3.691335;5.014871;4.0443654;4.2065268;3.8091564;3.4301527;5.3525596;3.9766238
105029-7-3-0.wav;9;7;-169.53856;63.2066;-56.535564;33.130886;-7.8892975;7.8293285;-5.682294;11.899061;-11.609673;8.208754;-12.332411;8.121353;-1.2365389;-163.16125;60.85965;-58.65262;31.204449;-7.5628037;7.466791;-5.932749;11.716623;-11.470987;8.275145;-12.353773;8.498841;-1.234736;53.808514;13.260952;12.568677;8.620175;4.768034;6.0083175;4.202922;6.387308;4.204103;3.647376;4.3230987;4.7808166;3.966681
105029-7-3-1.wav;9;7;-159.90675;60.18309;-55.621944;30.194237;-13.047642;7.9893203;-8.026421;15.436219;-8.483317;7.9051213;-11.699774;9.121541;0.9883523;-157.16988;57.73367;-56.429955;29.716694;-13.287168;8.024302;-8.198239;16.470129;-8.392813;7.9350977;-11.614277;9.348699;0.744985;46.710117;11.642707;10.805075;7.927204;7.050609;4.831193;3.5814462;6.1791906;4.767285;3.8813438;3.602073;3.4566848;5.0571833
105029-7-3-2.wav;9;7;-157.93233;61.22005;-54.367306;26.399214;-18.67359;7.546127;-6.8482137;17.56599;-6.290652;7.892077;-11.396906;8.517499;2.135024;-153.69289;59.01597;-54.681156;25.453226;-18.515322;7.609335;-6.9808474;17.589443;-6.1307898;8.026977;-11.455808;8.47353;2.5331845;43.439777;11.381705;8.773025;8.10349;4.8012695;4.771472;3.8488994;3.996829;3.8177257;3.7112784;3.243559;3.2482858;4.789866
105029-7-3-3.wav;9;7;-159.01198;62.114273;-55.29093;25.67697;-19.370773;7.388878;-6.2319193;16.815645;-6.929591;8.123974;-11.730493;9.201405;0.94632065;-155.7786;59.894768;-56.013023;24.232048;-19.37144;6.8924637;-6.149021;16.801483;-6.8514066;8.184683;-11.707012;9.141199;1.4135067;44.75068;11.4851465;8.961923;8.257157;4.6737413;4.680005;4.0332403;4.07468;3.9366066;3.6441524;3.3128972;3.5859294;4.8693504
105029-7-3-4.wav;9;7;-157.92987;59.836544;-56.35769;27.664267;-19.52631;9.687697;-8.128433;16.495815;-6.881598;7.1938972;-11.989415;9.157861;1.0619895;-155.57028;57.90765;-56.81981;26.685257;-19.351604;9.657043;-8.2658;16.411364;-6.8398695;7.022706;-12.113655;9.10051;1.1978074;45.805237;11.968142;10.50733;8.100041;4.8514886;4.566128;4.0774894;4.5330367;3.897654;4.0997324;3.7099493;3.721277;4.9636497
105029-7-3-5.wav;9;7;-157.33012;57.827473;-56.668964;28.461674;-19.420084;10.4820795;-8.4174185;15.85368;-6.1734447;7.957077;-11.599017;7.652723;1.8853691;-152.20132;54.757515;-57.680458;26.938011;-19.550293;10.433883;-8.2531395;15.958231;-6.016532;7.903141;-11.623349;7.69866;2.0551522;46.098118;13.014556;10.899029;8.134703;5.00148;4.196943;3.5479047;4.7951403;3.7042186;3.9940057;3.5689578;4.0049453;5.076304
105029-7-3-6.wav;9;7;-158.25586;56.774117;-56.234436;28.205727;-18.337353;9.069853;-7.5238934;16.877892;-6.1046796;9.981173;-11.441901;6.3136625;2.2130399;-153.51822;54.054714;-56.844604;26.723103;-18.18135;9.06597;-7.591555;16.922184;-6.2112694;9.864576;-11.752867;6.251239;2.5167513;45.632088;13.079643;10.449986;8.161685;5.298337;5.13743;3.3534663;5.3956423;3.98362;3.3883567;3.4372373;3.8505592;4.973719
105029-7-3-7.wav;9;7;-158.40822;57.396534;-56.933796;27.747808;-18.432243;9.000436;-6.65982;17.783903;-6.346214;9.01766;-11.631886;6.3219104;2.5176868;-155.1825;54.971344;-57.65885;26.182264;-18.059475;9.22637;-6.793888;17.890709;-6.3705235;9.0512295;-11.890754;6.1547284;2.1707604;46.056625;12.430976;10.789278;7.5326867;5.119113;5.0479765;3.4181058;5.0512805;3.9130824;3.7900865;3.672885;4.045898;5.30329
105029-7-4-0.wav;9;7;-188.73671;72.173386;-51.85787;41.43908;-7.964943;9.235034;-2.8312674;18.269247;-0.6072533;13.48475;-14.841491;1.6427295;-5.208201;-187.5458;69.47737;-53.016975;40.694664;-8.024178;9.318433;-2.828993;18.971333;-0.7629039;13.868462;-15.036846;2.033483;-4.6943517;52.29578;14.380458;10.59409;9.664619;7.542243;6.8623514;5.4549975;6.0445294;5.2431436;5.642753;4.192386;4.7207956;6.16208
105029-7-4-1.wav;9;7;-196.28654;75.66162;-49.2594;37.0652;-12.817757;10.585816;-4.828034;17.141584;0.2075784;14.746117;-14.261778;-1.3541206;-9.055547;-189.569;73.89775;-49.877705;35.090454;-13.0594635;10.563659;-4.2417965;16.675121;-0.10407652;14.947887;-14.628745;-1.2525514;-9.222069;52.04883;14.693774;8.903832;10.653631;5.663129;6.330475;5.7903748;5.097996;4.7331223;7.3504744;3.8677177;4.6806006;6.138655
105029-7-4-2.wav;9;7;-203.44104;75.22122;-49.48491;35.52863;-11.878725;10.638503;-6.358292;16.22144;0.432277;14.373995;-14.869271;-2.5334582;-8.434901;-199.03662;72.486244;-48.819214;32.081383;-12.2433195;10.650469;-5.898072;15.910794;0.16880238;14.470786;-15.010405;-2.8222656;-8.558002;53.268925;17.379566;9.496004;10.499389;5.9316044;6.3993163;5.305717;4.436789;4.6173415;7.2772813;3.6573284;4.261352;5.3690944
105029-7-4-3.wav;9;7;-207.70236;79.34615;-48.31955;36.947807;-12.348414;8.490038;-7.103441;13.2965355;-2.4933097;11.679764;-12.196643;-1.3647346;-6.97378;-202.3359;79.97774;-46.91955;34.570404;-12.069529;8.125273;-6.402629;13.611385;-2.2788985;11.308008;-12.822461;-1.5721455;-6.5223455;56.425743;18.21483;9.304831;10.437274;6.5709987;7.3012333;5.5103817;6.1955914;6.782408;5.939767;5.076034;4.584551;5.3700104
105088-3-0-10.wav;9;3;-521.7129;86.78991;-1.4755425;-16.1281;-16.982492;-3.8683636;-11.4099655;-12.444394;-2.0916915;-0.25367245;-0.7726061;0.8819286;-4.0750437;-582.37616;68.39294;3.122308;-7.424039;-9.240355;0.029540524;-8.689809;-9.511795;-0.306732;1.9482584;1.2978373;1.9134111;-2.0206537;140.66432;77.90976;23.83754;24.367727;23.659616;10.830466;13.021834;15.18935;6.6556377;6.9803443;6.341042;7.1184254;7.2172728
105088-3-0-11.wav;9;3;-586.67645;51.27744;3.1402798;-5.8986707;-6.4362006;-0.3766052;-4.697073;-5.41312;0.7987954;2.704047;1.7199671;2.2035046;-0.77459556;-649.9115;7.3052454;4.352156;3.2392695;3.1709938;3.4754024;1.4630334;2.35184;3.1280627;3.9200487;3.3974962;3.221394;2.1960216;113.143936;68.30461;18.62126;20.791271;20.661894;9.793136;11.748783;13.96465;6.2348447;5.6280665;5.3740435;6.0193214;6.8351088
105088-3-0-19.wav;9;3;-514.70105;69.80349;9.440929;-3.71577;-3.551298;2.1280556;-7.598964;-10.861905;-0.8665609;3.5882757;3.0301538;2.4967978;0.32139522;-529.6481;75.94035;4.427355;3.0128365;3.079845;2.6828306;-5.986385;-9.684613;1.5004141;2.6666098;2.5908356;2.2772992;1.9217969;110.40439;63.609814;26.98701;24.865395;23.019459;9.354279;10.973116;13.715335;6.170801;8.256413;6.7182856;6.7418904;6.7689643
105088-3-0-8.wav;9;3;-540.7969;74.87769;5.2975044;-8.398657;-10.744905;-0.00826416;-5.1860948;-8.27811;-2.7150872;-0.5995949;1.6725479;2.6449044;-1.707032;-592.8644;54.45735;6.5429926;3.396661;1.5934289;3.5615366;-1.7277629;-2.2572355;-0.52686954;2.3465457;3.096763;3.1877363;0.20030278;128.14117;72.4952;23.988258;25.168594;24.92054;10.915939;11.131729;14.745335;7.5747957;8.168768;5.435406;6.9775944;7.12001
105289-8-1-0.wav;7;8;-396.929;168.37874;-20.051846;0.8532545;-20.799986;-19.223978;1.0253775;13.503119;30.41321;19.026419;-4.753399;-12.89544;-16.549366;-412.7753;171.2987;-13.333933;-0.00055879354;-17.610134;-20.900784;1.3448683;14.467712;31.205093;19.76073;-4.6505094;-13.700595;-16.793371;62.44802;13.093948;19.996397;11.174696;12.900581;10.090563;6.5301285;7.0951123;8.161551;6.7432046;7.150701;9.08335;6.303444
105289-8-1-1.wav;7;8;-299.84976;137.69612;-33.892914;5.2328696;-30.341137;-15.544706;-1.7874858;10.986951;20.511494;17.168701;-2.9969473;-6.9494557;-15.7571335;-351.18213;152.13281;-31.672098;1.1253574;-21.234192;-18.148035;-0.86204684;12.53883;24.487925;17.46977;-2.733065;-7.540107;-16.479279;101.71766;29.682837;30.564371;13.270363;19.67301;11.417813;9.21709;8.705888;13.924129;7.666779;6.8897886;11.213687;7.09581
105289-8-1-2.wav;7;8;-242.09276;121.73784;-53.498516;10.882106;-34.386692;-11.566372;-7.2669044;9.022639;15.771587;16.569582;-1.4723774;-3.819447;-15.85729;-230.1816;136.61697;-62.54799;12.758785;-33.924522;-11.813274;-6.38041;9.186382;11.683223;16.49221;-2.1017356;-1.8498547;-15.928101;105.45347;34.835175;24.779036;12.442137;18.41573;10.963244;10.186478;7.763808;14.508378;8.579563;8.382201;10.83602;6.2475123
105289-8-1-3.wav;7;8;-251.65279;120.441216;-38.86343;4.0455985;-20.6828;-12.90254;-4.885764;9.898074;21.593445;17.796577;-1.1708634;-6.948058;-17.36031;-279.68146;132.45172;-31.305481;3.2999182;-14.461621;-14.24926;-3.8276367;9.531975;25.737593;17.410759;-1.4231491;-6.458268;-17.835033;88.87508;27.41714;27.083302;12.167219;15.600838;8.600739;9.095529;8.067364;13.673479;8.136567;8.168421;9.905174;6.4195933
105289-8-1-4.wav;7;8;-230.37074;132.26541;-23.369797;5.2578945;-16.416195;-6.1002946;-2.1451528;14.226794;19.388992;16.385036;-4.8138742;-10.99646;-19.833883;-231.24602;136.7648;-20.782825;4.681502;-16.174477;-4.3807726;-2.4822125;15.092532;22.320347;16.452862;-5.3520365;-11.205443;-20.558372;63.8442;17.78324;15.651683;10.462763;8.107768;11.0468;6.8095627;7.666624;14.044703;5.7573876;8.406329;9.159577;5.889757
105415-2-0-1.wav;1;2;-235.3155;165.20032;-51.79948;12.832493;-19.75038;8.263845;-8.988522;5.891251;-12.8651085;-6.3001113;1.0806918;-2.274067;-5.0517373;-234.8046;166.551;-54.50436;12.489464;-19.341269;7.779237;-8.939916;6.1800985;-12.761662;-6.35676;1.0796361;-1.3472512;-5.0130243;31.481272;14.63792;15.40758;10.935037;10.000636;9.338199;9.842887;9.459475;6.4275928;7.3813057;5.960461;6.9848695;6.0446744
105415-2-0-15.wav;1;2;-242.44737;161.01953;-49.25133;2.9821239;-22.435915;7.6118746;-14.236393;2.8306894;-9.90946;-0.9114744;-0.8669161;-2.0297372;-6.783777;-245.39104;162.99405;-51.361954;2.5443692;-22.098387;7.40471;-14.466509;3.1912756;-9.468004;-1.1567665;-0.99102163;-1.3669792;-7.2567587;28.261673;15.340977;14.956448;10.982075;10.5911;9.955217;7.01875;8.883148;6.885439;7.5896688;6.341735;6.745509;6.224246
105415-2-0-19.wav;1;2;-242.24443;161.93044;-31.82543;9.85106;-16.063396;16.854704;-14.098081;3.521325;-7.4716325;-3.327104;-7.500893;-1.3143654;-5.0434933;-248.56137;164.41772;-30.938194;9.432905;-16.327156;16.322954;-14.017248;3.3961842;-7.764947;-3.4154365;-7.286827;-1.2627792;-5.1969013;31.326408;17.530811;17.741812;10.831787;9.723276;6.663663;7.0828037;6.1129494;6.4630804;6.018382;6.454876;5.5639524;5.5937767
105415-2-0-21.wav;1;2;-251.5516;165.10614;-38.99237;0.66570777;-16.649374;10.562047;-12.802215;-0.30324644;-9.959298;-5.57231;-3.325031;-6.398269;-6.940942;-253.53934;167.0523;-38.35933;0.6077209;-16.158792;10.33175;-12.875524;-0.5279326;-9.826031;-5.060109;-3.1503835;-5.8258953;-6.8327103;20.60162;17.38138;14.0648775;9.381797;7.8837085;7.3350186;7.569191;7.298242;5.8416495;6.873686;7.1810665;5.966479;7.0165687
105415-2-0-24.wav;1;2;-241.09091;156.28592;-49.550198;16.539022;-16.940668;12.614796;-12.706657;2.7363863;-3.833168;-1.1272651;-4.0872545;-3.992702;-6.898221;-245.97916;157.94586;-49.06826;15.064103;-17.065987;12.252953;-12.050537;1.9013937;-3.8815155;-0.9920147;-4.334537;-4.2296057;-6.726596;30.468464;12.559478;12.900971;9.910128;8.695469;8.962473;8.819257;7.1753287;5.9148183;6.5483236;6.2260737;5.8069034;5.705026
105415-2-0-4.wav;1;2;-238.22151;165.25095;-49.175396;15.310763;-17.072723;11.730162;-11.423323;3.8464751;-9.097553;0.090834595;0.43965304;-5.4062777;-4.462386;-237.57114;166.14194;-49.727978;14.639353;-16.330284;11.080717;-11.393257;3.8989391;-8.238989;-0.094890654;0.19769889;-6.0489497;-5.0215025;23.38298;13.184399;15.165197;7.988604;9.493067;8.937199;7.8996596;6.065665;7.913445;8.593958;7.592124;7.1873913;5.613351
105415-2-0-6.wav;1;2;-265.5992;164.63272;-39.24586;10.205666;-10.687842;13.981417;-6.477966;1.9823192;-8.394967;-6.112957;-1.7573755;-6.013907;-2.450321;-268.53848;166.87024;-37.765297;9.401451;-10.216789;14.179911;-6.642296;1.4717755;-7.91596;-5.934355;-2.1015546;-6.3431864;-2.2885518;32.363293;14.872237;17.782383;10.970653;9.788839;8.945619;8.30109;8.106891;7.510521;5.857226;5.184483;5.484709;5.852865
105415-2-0-8.wav;1;2;-289.72916;168.59904;-31.045097;6.436031;-12.235679;11.571604;-13.612658;-3.4799855;-11.265778;-6.9997005;-4.755336;-5.1263022;-7.89152;-291.5157;169.66687;-31.428143;5.0223064;-11.844397;10.400973;-13.711693;-3.3626983;-11.208776;-7.092244;-4.461832;-4.472122;-7.3163533;17.498676;15.279807;14.406769;10.612069;8.813154;8.218193;7.309004;5.823695;6.657698;5.9234037;6.588033;5.9927506;6.842031
105425-9-0-1.wav;5;9;-214.66711;180.33548;-51.20048;9.234495;-18.652313;11.587431;-21.581568;-14.567335;-18.781723;-7.0348577;-1.6455177;-13.844904;-0.509885;-209.96826;180.50046;-51.38247;10.479969;-19.160175;11.745058;-21.922112;-13.433208;-18.445667;-6.8692713;-1.5602462;-12.241787;-0.87243015;40.960926;23.321669;14.30684;12.795697;7.7631836;6.3702645;7.5971556;8.513933;9.958272;5.963995;6.8874707;9.436828;7.100467
105425-9-0-10.wav;5;9;-186.57167;182.90108;-66.76562;11.321931;-22.430435;10.7252445;-23.832281;-26.49324;-15.705993;-2.5528135;-4.372735;-15.6097765;0.34646562;-181.57166;184.81255;-67.21384;9.87878;-20.844336;11.0961895;-23.473969;-26.24012;-15.497179;-2.4754152;-4.6205025;-15.987278;0.030119687;30.070066;15.444603;13.731463;11.876875;10.379389;7.94376;7.3984604;11.4180565;10.08567;7.3685937;6.10891;6.2479143;5.506657
105425-9-0-12.wav;5;9;-167.15468;179.67326;-67.451866;12.587732;-25.083961;9.424022;-29.112347;-20.910988;-16.712091;-9.043275;-4.068935;-18.184177;1.8853565;-167.13951;180.79941;-66.87117;12.231282;-24.324211;8.655328;-29.362808;-22.036684;-16.866085;-7.9113097;-4.36596;-18.199018;1.2506986;26.162756;14.82007;12.008221;10.958976;13.61199;10.334677;7.102246;10.563422;9.144555;7.459823;7.846319;7.084592;6.361332
105425-9-0-13.wav;5;9;-173.40543;180.76178;-63.019073;9.981895;-30.411764;12.242295;-28.903397;-24.658209;-14.58601;-8.9573;-3.0369835;-15.010005;3.0877852;-174.88866;182.37245;-62.318596;8.8972;-30.109135;10.983603;-28.88572;-24.612617;-14.28924;-8.899715;-3.5013208;-15.835535;1.9502951;25.236605;16.317858;12.161465;11.570874;12.400358;11.263553;7.0796566;9.261203;8.821202;6.5505915;7.7816796;8.051716;7.1804824
105425-9-0-14.wav;5;9;-180.76862;192.36821;-64.16696;9.083094;-29.409771;14.154353;-29.119417;-22.711868;-15.016228;-9.099967;-3.1209126;-15.046133;2.9081726;-181.93399;195.33821;-62.742805;8.154316;-27.843548;13.964204;-29.931467;-22.440296;-14.656557;-9.204311;-2.946969;-15.408878;2.1132343;22.075827;16.487444;12.901503;10.867767;10.408181;8.826339;6.6915135;9.200522;8.649659;6.407926;7.069765;7.586582;7.0797434
