slice_file_name;fsID;start;end;salience;fold;classID;class;path;duracion;tasa_muestreo;desplazamiento_dc;cantidad_canales;rango_dinamico;energia;tasa_cruce_cero;entropia_espectograma;avg_centroide_espectral
157867-8-0-6.wav;157867;3.0;7.0;1;1;8;siren;../../data/raw/UrbanSound8K//audio/fold1/157867-8-0-6.wav;4.0;44100;3.936491e-06;1;1.3013611;7530.3545;10935;6.6712766;2205.346975671355
157867-8-0-7.wav;157867;3.5;7.5;1;1;8;siren;../../data/raw/UrbanSound8K//audio/fold1/157867-8-0-7.wav;4.0;44100;8.7027e-06;1;1.3013611;7130.5635;11756;6.586084;2257.6879754547153
157867-8-0-8.wav;157867;4.0;8.0;1;1;8;siren;../../data/raw/UrbanSound8K//audio/fold1/157867-8-0-8.wav;4.0;44100;1.48029285e-05;1;1.3013611;6867.381;11612;6.56476;2259.4986231103035
157867-8-0-9.wav;157867;4.5;8.5;1;1;8;siren;../../data/raw/UrbanSound8K//audio/fold1/157867-8-0-9.wav;4.0;44100;9.363568e-06;1;1.2212524;7058.0874;10801;6.6300983;2221.2792830731155
157868-8-0-0.wav;157868;0.0;4.0;1;8;8;siren;../../data/raw/UrbanSound8K//audio/fold8/157868-8-0-0.wav;4.0;44100;0.00018375769;1;1.1266174;6638.6377;10807;9.2733755;2008.6213975591193
157868-8-0-1.wav;157868;0.5;4.5;1;8;8;siren;../../data/raw/UrbanSound8K//audio/fold8/157868-8-0-1.wav;4.0;44100;0.00019185626;1;1.1266174;6638.346;10812;9.272598;2014.0742544414522
157868-8-0-10.wav;157868;5.0;9.0;1;8;8;siren;../../data/raw/UrbanSound8K//audio/fold8/157868-8-0-10.wav;4.0;44100;0.00016791208;1;1.1265869;6634.5146;10813;9.273089;2044.4835987847825
157868-8-0-11.wav;157868;5.5;9.5;1;8;8;siren;../../data/raw/UrbanSound8K//audio/fold8/157868-8-0-11.wav;4.0;44100;0.00017785607;1;1.1265869;6635.982;10815;9.273601;2058.3011395129583
157868-8-0-12.wav;157868;6.0;10.0;1;8;8;siren;../../data/raw/UrbanSound8K//audio/fold8/157868-8-0-12.wav;4.0;44100;0.000192491;1;1.1266174;6635.836;10808;9.274199;2060.151950435286
157868-8-0-13.wav;157868;6.5;10.5;1;8;8;siren;../../data/raw/UrbanSound8K//audio/fold8/157868-8-0-13.wav;4.0;44100;0.00016959383;1;1.1266174;6650.386;10812;9.273451;2057.196652568138
157868-8-0-14.wav;157868;7.0;11.0;1;8;8;siren;../../data/raw/UrbanSound8K//audio/fold8/157868-8-0-14.wav;4.0;44100;0.00019175887;1;1.1265564;6634.628;10814;9.27383;2062.985320624683
157868-8-0-15.wav;157868;7.5;11.5;1;8;8;siren;../../data/raw/UrbanSound8K//audio/fold8/157868-8-0-15.wav;4.0;44100;0.00019168777;1;1.1266174;6639.2295;10819;9.273722;2041.0998218158613
157868-8-0-16.wav;157868;8.0;12.0;1;8;8;siren;../../data/raw/UrbanSound8K//audio/fold8/157868-8-0-16.wav;4.0;44100;0.00017640821;1;1.1266174;6631.7417;10820;9.273014;2048.2577083933384
157868-8-0-17.wav;157868;8.5;12.5;1;8;8;siren;../../data/raw/UrbanSound8K//audio/fold8/157868-8-0-17.wav;4.0;44100;0.00018878253;1;1.1265869;6636.545;10810;9.273282;2043.7502762969893
157868-8-0-18.wav;157868;9.0;13.0;1;8;8;siren;../../data/raw/UrbanSound8K//audio/fold8/157868-8-0-18.wav;4.0;44100;0.0001660395;1;1.1265564;6631.2075;10816;9.273141;2059.2692300032054
157868-8-0-19.wav;157868;9.5;13.5;1;8;8;siren;../../data/raw/UrbanSound8K//audio/fold8/157868-8-0-19.wav;4.0;44100;0.00017437941;1;1.1265564;6641.0703;10812;9.273949;2061.631989235802
157868-8-0-2.wav;157868;1.0;5.0;1;8;8;siren;../../data/raw/UrbanSound8K//audio/fold8/157868-8-0-2.wav;4.0;44100;0.00019625449;1;1.1265564;6653.8613;10804;9.272674;2004.8488352906954
157868-8-0-20.wav;157868;10.0;14.0;1;8;8;siren;../../data/raw/UrbanSound8K//audio/fold8/157868-8-0-20.wav;4.0;44100;0.00019655604;1;1.1265564;6633.1196;10812;9.273276;2057.941784258426
157868-8-0-21.wav;157868;10.5;14.5;1;8;8;siren;../../data/raw/UrbanSound8K//audio/fold8/157868-8-0-21.wav;4.0;44100;0.00018444001;1;1.1265564;6631.173;10819;9.273081;2060.421239052314
157868-8-0-22.wav;157868;11.0;15.0;1;8;8;siren;../../data/raw/UrbanSound8K//audio/fold8/157868-8-0-22.wav;4.0;44100;0.00018777912;1;1.1265564;6636.742;10806;9.273268;2043.4619499610899
157868-8-0-23.wav;157868;11.5;15.5;1;8;8;siren;../../data/raw/UrbanSound8K//audio/fold8/157868-8-0-23.wav;4.0;44100;0.00018728088;1;1.1265869;6635.889;10804;9.273591;2057.7966671218746
157868-8-0-24.wav;157868;12.0;16.0;1;8;8;siren;../../data/raw/UrbanSound8K//audio/fold8/157868-8-0-24.wav;4.0;44100;0.00015622163;1;1.126648;6639.1733;10811;9.273728;2059.505841859057
157868-8-0-25.wav;157868;12.5;16.5;1;8;8;siren;../../data/raw/UrbanSound8K//audio/fold8/157868-8-0-25.wav;4.0;44100;0.00017076194;1;1.126648;6637.3003;10806;9.2735195;2056.0757843506167
157868-8-0-26.wav;157868;13.0;17.0;1;8;8;siren;../../data/raw/UrbanSound8K//audio/fold8/157868-8-0-26.wav;4.0;44100;0.00018286292;1;1.1265869;6650.0293;10808;9.274084;2058.6023722323534
157868-8-0-27.wav;157868;13.5;17.5;1;8;8;siren;../../data/raw/UrbanSound8K//audio/fold8/157868-8-0-27.wav;4.0;44100;0.00018426286;1;1.1265869;6632.972;10821;9.272805;2044.4855518311779
157868-8-0-3.wav;157868;1.5;5.5;1;8;8;siren;../../data/raw/UrbanSound8K//audio/fold8/157868-8-0-3.wav;4.0;44100;0.00019342764;1;1.1266174;6633.726;10815;9.271632;1987.3617506458786
157868-8-0-4.wav;157868;2.0;6.0;1;8;8;siren;../../data/raw/UrbanSound8K//audio/fold8/157868-8-0-4.wav;4.0;44100;0.00018622124;1;1.1265869;6637.533;10816;9.272624;1988.3863030071957
157868-8-0-5.wav;157868;2.5;6.5;1;8;8;siren;../../data/raw/UrbanSound8K//audio/fold8/157868-8-0-5.wav;4.0;44100;0.00020180423;1;1.1265564;6632.15;10808;9.27151;1987.841178972368
157868-8-0-6.wav;157868;3.0;7.0;1;8;8;siren;../../data/raw/UrbanSound8K//audio/fold8/157868-8-0-6.wav;4.0;44100;0.00019493484;1;1.1265564;6637.955;10815;9.272695;1987.0297756413363
157868-8-0-7.wav;157868;3.5;7.5;1;8;8;siren;../../data/raw/UrbanSound8K//audio/fold8/157868-8-0-7.wav;4.0;44100;0.00018115799;1;1.1265259;6631.1733;10813;9.272105;2017.1331804549059
157868-8-0-8.wav;157868;4.0;8.0;1;8;8;siren;../../data/raw/UrbanSound8K//audio/fold8/157868-8-0-8.wav;4.0;44100;0.00018784625;1;1.1265869;6637.544;10801;9.273862;2059.432988162467
157868-8-0-9.wav;157868;4.5;8.5;1;8;8;siren;../../data/raw/UrbanSound8K//audio/fold8/157868-8-0-9.wav;4.0;44100;0.00018457772;1;1.1265869;6633.5747;10803;9.273253;2056.402556589401
157940-9-0-0.wav;157940;0.0;4.0;1;7;9;street_music;../../data/raw/UrbanSound8K//audio/fold7/157940-9-0-0.wav;4.0;48000;0.0003912858;2;1.0263771;2433.7485;8275;8.405547;1525.614382101598
157940-9-0-2.wav;157940;1.0;5.0;1;7;9;street_music;../../data/raw/UrbanSound8K//audio/fold7/157940-9-0-2.wav;4.0;48000;0.00041063174;2;1.2602237;2295.7407;9614;8.6185;1665.7874081462066
157940-9-0-3.wav;157940;1.5;5.5;1;7;9;street_music;../../data/raw/UrbanSound8K//audio/fold7/157940-9-0-3.wav;4.0;48000;0.00041410263;2;1.3797061;2147.8308;8890;8.392852;1575.227880245379
157940-9-0-4.wav;157940;2.0;6.0;1;7;9;street_music;../../data/raw/UrbanSound8K//audio/fold7/157940-9-0-4.wav;4.0;48000;0.0003871632;2;1.3534684;2066.9783;9362;8.122363;1674.9871002895225
157940-9-0-5.wav;157940;2.5;6.5;1;7;9;street_music;../../data/raw/UrbanSound8K//audio/fold7/157940-9-0-5.wav;4.0;48000;0.0004077034;2;1.3740675;2157.5266;9975;8.156805;1743.0920321173717
157940-9-0-6.wav;157940;3.0;7.0;1;7;9;street_music;../../data/raw/UrbanSound8K//audio/fold7/157940-9-0-6.wav;4.0;48000;0.00039725585;2;1.933275;2177.227;9890;7.964045;1668.9641543144057
157950-3-0-0.wav;157950;0.0;1.410045;1;7;3;dog_bark;../../data/raw/UrbanSound8K//audio/fold7/157950-3-0-0.wav;1.41;44100;7.08391e-05;2;1.8881531;2699.147;3166;6.3095636;1312.2127278286578
158593-2-0-0.wav;158593;7.320678;11.320678;2;7;2;children_playing;../../data/raw/UrbanSound8K//audio/fold7/158593-2-0-0.wav;4.0;44100;0.00018122753;2;0.85400546;2290.0774;6376;7.258763;1682.8318921550494
158593-2-0-31.wav;158593;22.820678;26.820678;2;7;2;children_playing;../../data/raw/UrbanSound8K//audio/fold7/158593-2-0-31.wav;4.0;44100;0.00016470064;2;0.33082068;254.86325;9894;8.906533;1866.5735123579518
158593-2-0-43.wav;158593;28.820678;32.820678;2;7;2;children_playing;../../data/raw/UrbanSound8K//audio/fold7/158593-2-0-43.wav;4.0;44100;0.00011925761;2;0.3119012;287.3417;12680;9.158385;2095.2838683865607
158593-2-0-47.wav;158593;30.820678;34.820678;2;7;2;children_playing;../../data/raw/UrbanSound8K//audio/fold7/158593-2-0-47.wav;4.0;44100;0.0001216229;2;0.6844325;417.66867;18846;9.387581;2449.561429005379
158593-2-0-52.wav;158593;33.320678;37.320678;2;7;2;children_playing;../../data/raw/UrbanSound8K//audio/fold7/158593-2-0-52.wav;4.0;44100;0.00020584185;2;0.33471584;370.50824;12709;9.007209;2044.5385927642574
158593-2-0-54.wav;158593;34.320678;38.320678;2;7;2;children_playing;../../data/raw/UrbanSound8K//audio/fold7/158593-2-0-54.wav;4.0;44100;2.8028582e-05;2;0.8454243;376.26456;11844;8.89278;2182.28943675087
158593-2-0-8.wav;158593;11.320678;15.320678;2;7;2;children_playing;../../data/raw/UrbanSound8K//audio/fold7/158593-2-0-8.wav;4.0;44100;9.580094e-05;2;0.71936166;1039.6667;7132;7.486475;1653.6884012096407
158597-2-0-16.wav;158597;9.168347;13.168347;2;2;2;children_playing;../../data/raw/UrbanSound8K//audio/fold2/158597-2-0-16.wav;4.0;44100;9.173721e-05;2;0.30161417;304.18658;14863;8.921467;2175.233644865149
158597-2-0-2.wav;158597;2.168347;6.168347;2;2;2;children_playing;../../data/raw/UrbanSound8K//audio/fold2/158597-2-0-2.wav;4.0;44100;0.00013243844;2;0.48269248;568.03564;14017;8.938245;1985.624377257684
158597-2-0-3.wav;158597;2.668347;6.668347;2;2;2;children_playing;../../data/raw/UrbanSound8K//audio/fold2/158597-2-0-3.wav;4.0;44100;0.00011624321;2;0.48269248;505.684;14404;8.909757;2091.872061063513
158597-2-0-30.wav;158597;16.168347;20.168347;2;2;2;children_playing;../../data/raw/UrbanSound8K//audio/fold2/158597-2-0-30.wav;4.0;44100;9.632982e-05;2;0.46088064;412.92728;11973;9.080517;2241.31530813149
158597-2-0-33.wav;158597;17.668347;21.668347;2;2;2;children_playing;../../data/raw/UrbanSound8K//audio/fold2/158597-2-0-33.wav;4.0;44100;9.551992e-05;2;0.59780526;878.58496;13063;8.493519;2384.68918328454
158597-2-0-41.wav;158597;21.668347;25.668347;2;2;2;children_playing;../../data/raw/UrbanSound8K//audio/fold2/158597-2-0-41.wav;4.0;44100;2.828658e-05;2;0.45164478;604.7126;7066;8.218851;1782.1745421559424
158597-2-0-57.wav;158597;29.668347;33.668347;2;2;2;children_playing;../../data/raw/UrbanSound8K//audio/fold2/158597-2-0-57.wav;4.0;44100;3.7236972e-05;2;0.47419548;600.96533;14211;8.909386;2376.30844289285
158597-2-0-85.wav;158597;43.668347;47.668347;2;2;2;children_playing;../../data/raw/UrbanSound8K//audio/fold2/158597-2-0-85.wav;4.0;44100;8.716077e-05;2;0.7935401;440.43417;15250;9.014441;2588.8449209107
158607-3-0-0.wav;158607;0.115242;1.131463;2;2;3;dog_bark;../../data/raw/UrbanSound8K//audio/fold2/158607-3-0-0.wav;1.016235827664399;44100;0.00014773392;2;0.66962624;544.41864;1617;5.613695;1061.72523564459
158607-3-1-0.wav;158607;5.835416;8.213584;1;2;3;dog_bark;../../data/raw/UrbanSound8K//audio/fold2/158607-3-1-0.wav;2.3781632653061227;44100;0.00016894689;2;0.7670907;1628.9102;4734;6.950105;1478.621644823192
158607-3-2-0.wav;158607;11.16796;13.21088;1;2;3;dog_bark;../../data/raw/UrbanSound8K//audio/fold2/158607-3-2-0.wav;2.04;44100;0.000106735366;2;0.41530645;217.97243;6245;8.738029;1475.567700198405
158608-8-0-0.wav;158608;7.309707;11.309707;2;4;8;siren;../../data/raw/UrbanSound8K//audio/fold4/158608-8-0-0.wav;4.0;44100;8.601195e-05;2;0.40724623;767.0906;10053;9.5015955;1534.5480784080478
158608-8-0-1.wav;158608;7.809707;11.809707;2;4;8;siren;../../data/raw/UrbanSound8K//audio/fold4/158608-8-0-1.wav;4.0;44100;8.982223e-05;2;0.4338907;790.5505;9656;9.493044;1438.6839291977822
158608-8-0-10.wav;158608;12.309707;16.309707;2;4;8;siren;../../data/raw/UrbanSound8K//audio/fold4/158608-8-0-10.wav;4.0;44100;0.000117998985;2;0.776528;1792.9204;10837;8.641435;1561.7036020980338
158608-8-0-2.wav;158608;8.309707;12.309707;2;4;8;siren;../../data/raw/UrbanSound8K//audio/fold4/158608-8-0-2.wav;4.0;44100;0.00035474636;2;0.487808;975.387;9681;9.138079;1488.6830367810007
158608-8-0-3.wav;158608;8.809707;12.809707;2;4;8;siren;../../data/raw/UrbanSound8K//audio/fold4/158608-8-0-3.wav;4.0;44100;0.00023936576;2;1.0749524;3073.16;8486;7.2397437;1678.872207395933
158608-8-0-4.wav;158608;9.309707;13.309707;2;4;8;siren;../../data/raw/UrbanSound8K//audio/fold4/158608-8-0-4.wav;4.0;44100;0.00030214907;2;1.0749524;3538.308;7640;7.444978;1636.1587206848587
158608-8-0-5.wav;158608;9.809707;13.809707;2;4;8;siren;../../data/raw/UrbanSound8K//audio/fold4/158608-8-0-5.wav;4.0;44100;8.129203e-06;2;0.6447437;1774.0774;11800;8.932299;2072.9592028217494
158608-8-0-6.wav;158608;10.309707;14.309707;2;4;8;siren;../../data/raw/UrbanSound8K//audio/fold4/158608-8-0-6.wav;4.0;44100;0.00018727736;2;0.66918707;1856.6678;13966;9.399056;2290.3003981226652
158608-8-0-7.wav;158608;10.809707;14.809707;2;4;8;siren;../../data/raw/UrbanSound8K//audio/fold4/158608-8-0-7.wav;4.0;44100;3.3308283e-05;2;0.91037154;2663.8015;12444;9.3332;1743.8249075424944
158608-8-0-8.wav;158608;11.309707;15.309707;2;4;8;siren;../../data/raw/UrbanSound8K//audio/fold4/158608-8-0-8.wav;4.0;44100;3.1713284e-05;2;1.144558;3624.0332;11963;9.098905;1462.7777413041213
158608-8-0-9.wav;158608;11.809707;15.809707;2;4;8;siren;../../data/raw/UrbanSound8K//audio/fold4/158608-8-0-9.wav;4.0;44100;0.0001460229;2;1.144558;3361.7131;10946;8.75723;1546.0419678991661
158977-6-0-0.wav;158977;0.0;1.886562;1;4;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold4/158977-6-0-0.wav;1.8865625;48000;2.6012734e-05;2;0.87711716;119.916016;5584;7.5261264;2060.0408386105714
158978-6-0-0.wav;158978;0.0;1.737542;1;7;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold7/158978-6-0-0.wav;1.7375416666666668;48000;4.4511202e-05;2;0.7592621;109.13318;6094;7.790802;2128.0678770339396
158979-6-0-0.wav;158979;0.155453;2.512917;1;6;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold6/158979-6-0-0.wav;2.35;48000;7.5587865e-05;2;1.3600254;143.94539;7640;6.803804;2535.6943346779294
159176-3-0-0.wav;159176;0.0;1.184218;1;4;3;dog_bark;../../data/raw/UrbanSound8K//audio/fold4/159176-3-0-0.wav;1.18;44100;1.9249568e-05;1;1.9999695;1369.0508;2420;5.9506097;2138.4535526006403
159439-2-0-0.wav;159439;0.0;4.0;1;5;2;children_playing;../../data/raw/UrbanSound8K//audio/fold5/159439-2-0-0.wav;4.0;44100;2.2073342e-05;2;0.6803384;1127.4828;11223;6.77317;1543.7979417112647
159439-2-0-10.wav;159439;5.0;9.0;1;5;2;children_playing;../../data/raw/UrbanSound8K//audio/fold5/159439-2-0-10.wav;4.0;44100;3.973253e-05;2;1.2549297;2010.1052;10501;5.6192937;1674.1918190176964
159439-2-0-11.wav;159439;5.5;9.5;1;5;2;children_playing;../../data/raw/UrbanSound8K//audio/fold5/159439-2-0-11.wav;4.0;44100;7.283379e-05;2;0.65736973;901.3637;7859;6.494508;1672.0625689453652
159439-2-0-19.wav;159439;9.5;13.5;1;5;2;children_playing;../../data/raw/UrbanSound8K//audio/fold5/159439-2-0-19.wav;4.0;44100;2.2730743e-05;2;0.8486066;1690.5586;4536;6.1756544;1166.803976926377
159439-2-0-21.wav;159439;10.5;14.5;1;5;2;children_playing;../../data/raw/UrbanSound8K//audio/fold5/159439-2-0-21.wav;4.0;44100;0.00014107458;2;1.361349;3128.3027;4004;6.3114357;966.2803299706608
159439-2-0-29.wav;159439;14.5;18.5;1;5;2;children_playing;../../data/raw/UrbanSound8K//audio/fold5/159439-2-0-29.wav;4.0;44100;0.00023230819;2;1.5824989;10104.878;1480;6.476856;571.8622107040459
159439-2-0-30.wav;159439;15.0;19.0;1;5;2;children_playing;../../data/raw/UrbanSound8K//audio/fold5/159439-2-0-30.wav;4.0;44100;8.219678e-05;2;0.8826641;2337.3496;3000;6.3935013;918.9876218550285
159701-6-0-0.wav;159701;0.080091;1.978243;1;5;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold5/159701-6-0-0.wav;1.8981666666666666;48000;0.022640018;2;1.9999695;13095.818;986;4.674631;2374.059015002466
159701-6-1-0.wav;159701;1.978243;4.020558;1;5;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold5/159701-6-1-0.wav;2.04;48000;0.029620802;2;1.9999695;18053.791;2167;4.804084;2705.626516590269
159701-6-2-0.wav;159701;4.020558;5.582329;1;5;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold5/159701-6-2-0.wav;1.56;48000;0.03558834;2;1.9999695;12661.769;1654;4.6686854;2570.9025945359317
159701-6-3-0.wav;159701;5.582329;7.336318;1;5;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold5/159701-6-3-0.wav;1.75;48000;0.013991924;2;1.9999695;8513.387;3530;4.579456;2841.128980069737
159701-6-4-0.wav;159701;7.336318;9.650942;1;5;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold5/159701-6-4-0.wav;2.31;48000;0.01696415;2;1.9999695;15618.715;3829;4.6107316;2725.511550513581
159701-6-5-0.wav;159701;9.650942;12.093712;1;5;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold5/159701-6-5-0.wav;2.44;48000;0.013722882;2;1.9999695;8262.492;3779;4.6546583;2860.47677824277
159701-6-6-0.wav;159701;12.093712;14.112;1;5;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold5/159701-6-6-0.wav;2.0162916666666666;48000;0.014176483;2;1.9999695;10048.442;3618;4.6226964;2469.7907913307035
159702-6-0-0.wav;159702;0.0;0.597821;1;6;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold6/159702-6-0-0.wav;0.5978125;48000;0.04658186;2;1.9999695;12966.401;679;4.661745;2739.577359791769
159702-6-1-0.wav;159702;0.597821;1.174665;1;6;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold6/159702-6-1-0.wav;0.5768541666666667;48000;0.07562953;2;1.9999695;13511.257;944;4.5727735;2530.7670226007235
159702-6-2-0.wav;159702;1.174665;1.76899;1;6;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold6/159702-6-2-0.wav;0.59;48000;0.00038539487;2;1.9999695;7540.41;1438;4.6307597;2801.3978101423586
159702-6-3-0.wav;159702;1.76899;2.405267;1;6;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold6/159702-6-3-0.wav;0.6362708333333333;48000;0.024615776;2;1.9999695;10003.361;1138;4.605546;2330.5088737588476
159702-6-4-0.wav;159702;2.405267;3.003087;1;6;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold6/159702-6-4-0.wav;0.5978125;48000;0.052321166;2;1.9999695;9106.59;682;4.70747;2797.0312320057756
159702-6-5-0.wav;159702;3.003087;3.621884;1;6;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold6/159702-6-5-0.wav;0.6187916666666666;48000;0.05320493;2;1.9999695;9555.006;1622;4.5854774;2504.7466286938356
159702-6-6-0.wav;159702;3.621884;5.705516;1;6;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold6/159702-6-6-0.wav;2.08;48000;0.025092581;2;1.9999695;9832.021;2498;4.7739067;2301.6071868409326
159703-6-0-0.wav;159703;0.0;1.872;1;5;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold5/159703-6-0-0.wav;1.87;48000;0.016005475;2;1.9999695;7389.917;2828;4.7098083;2570.957450984362
159704-6-0-0.wav;159704;0.125348;2.096345;1;6;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold6/159704-6-0-0.wav;1.97;48000;0.0010117356;2;1.9999695;15778.497;1494;4.5539236;2277.69837198567
159705-6-0-0.wav;159705;0.071101;1.387787;1;7;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold7/159705-6-0-0.wav;1.3166875;48000;0.03928359;2;1.9999695;17607.451;2465;4.730188;2134.8251033442984
159706-6-0-0.wav;159706;0.195647;1.825444;1;8;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold8/159706-6-0-0.wav;1.6297916666666667;48000;0.01711699;2;1.9999695;8047.234;3852;5.1389036;2549.0675450586264
159707-6-0-0.wav;159707;0.0;2.132946;1;9;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold9/159707-6-0-0.wav;2.13;48000;0.021213776;2;1.9999695;14752.275;3938;4.752466;2285.889334650341
159708-6-0-0.wav;159708;0.0;0.339735;1;7;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold7/159708-6-0-0.wav;0.3397291666666667;48000;0.1334578;2;1.9999695;10935.465;444;4.3297534;1908.1499771012714
159708-6-1-0.wav;159708;0.339735;0.625168;1;7;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold7/159708-6-1-0.wav;0.2854375;48000;0.019653948;2;1.9999695;15449.838;255;4.426587;2575.6640778492792
159708-6-2-0.wav;159708;0.625168;0.914779;1;7;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold7/159708-6-2-0.wav;0.28960416666666666;48000;0.12453835;2;1.9999695;14672.615;144;4.442378;1801.7900273829146
159708-6-3-0.wav;159708;0.914779;1.214135;1;7;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold7/159708-6-3-0.wav;0.29935416666666664;48000;0.054411866;2;1.9999695;19757.18;86;4.4891386;1689.024561849102
159708-6-4-0.wav;159708;1.214135;1.516277;1;7;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold7/159708-6-4-0.wav;0.3;48000;0.1513815;2;1.9999695;11661.541;340;4.387668;1612.9574085742227
159708-6-5-0.wav;159708;1.516277;1.822596;1;7;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold7/159708-6-5-0.wav;0.30633333333333335;48000;0.038753778;2;1.9999695;5495.475;875;4.803475;3666.417060659768
159708-6-6-0.wav;159708;1.822596;2.453333;1;7;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold7/159708-6-6-0.wav;0.6273958333333334;48000;0.022182887;2;1.9999695;8360.497;1037;4.7094874;2556.3579757119005
159709-6-0-0.wav;159709;0.0;1.92;1;10;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold10/159709-6-0-0.wav;1.92;48000;0.0036200206;2;1.9999695;20483.852;2362;4.8659234;2403.571037328693
159710-6-0-0.wav;159710;0.031546;1.204005;1;2;6;gun_shot;../../data/raw/UrbanSound8K//audio/fold2/159710-6-0-0.wav;1.17;48000;0.041933034;2;1.9999695;15712.792;3130;4.82252;1920.6198544465076
159726-3-0-0.wav;159726;1.237472;2.324186;2;9;3;dog_bark;../../data/raw/UrbanSound8K//audio/fold9/159726-3-0-0.wav;1.08671875;96000;0.0001479628;2;0.34268188;150.97128;3809;7.4553;2949.061334346266
159726-3-1-0.wav;159726;2.606858;4.466207;2;9;3;dog_bark;../../data/raw/UrbanSound8K//audio/fold9/159726-3-1-0.wav;1.8593541666666666;96000;0.00041571827;2;0.38327026;299.1234;6187;7.939726;2826.577653929234
159735-2-0-11.wav;159735;5.5;9.5;1;9;2;children_playing;../../data/raw/UrbanSound8K//audio/fold9/159735-2-0-11.wav;4.0;48000;2.868601e-07;2;0.022983074;0.6799145;21598;8.560674;3117.3269583029287
159735-2-0-121.wav;159735;60.5;64.5;1;9;2;children_playing;../../data/raw/UrbanSound8K//audio/fold9/159735-2-0-121.wav;4.0;48000;4.3663414e-07;2;0.02099204;1.019056;14918;9.371324;2448.371774235379
159735-2-0-17.wav;159735;8.5;12.5;1;9;2;children_playing;../../data/raw/UrbanSound8K//audio/fold9/159735-2-0-17.wav;4.0;48000;5.3485856e-08;2;0.02770698;0.8660666;21383;8.567979;2984.1218710752596
159735-2-0-22.wav;159735;11.0;15.0;1;9;2;children_playing;../../data/raw/UrbanSound8K//audio/fold9/159735-2-0-22.wav;4.0;48000;1.4855527e-08;2;0.021962166;0.56091046;19121;9.29118;2808.6427221562963
159735-2-0-34.wav;159735;17.0;21.0;1;9;2;children_playing;../../data/raw/UrbanSound8K//audio/fold9/159735-2-0-34.wav;4.0;48000;3.0062782e-08;2;0.050231695;1.1774069;16842;8.922496;2604.640839990608
159735-2-0-80.wav;159735;40.0;44.0;1;9;2;children_playing;../../data/raw/UrbanSound8K//audio/fold9/159735-2-0-80.wav;4.0;48000;7.86921e-08;2;0.008019924;0.07608527;21495;9.5013685;4424.0610491132875
159735-2-0-9.wav;159735;4.5;8.5;1;9;2;children_playing;../../data/raw/UrbanSound8K//audio/fold9/159735-2-0-9.wav;4.0;48000;1.1088948e-09;2;0.039256334;1.27625;21793;8.268149;3024.342799780031
159735-2-0-99.wav;159735;49.5;53.5;1;9;2;children_playing;../../data/raw/UrbanSound8K//audio/fold9/159735-2-0-99.wav;4.0;48000;1.5234295e-07;2;0.010187149;0.191794;21418;9.472005;3858.5623243728446
159738-8-0-0.wav;159738;0.746987;4.746987;2;1;8;siren;../../data/raw/UrbanSound8K//audio/fold1/159738-8-0-0.wav;4.0;48000;1.490231e-07;2;0.0070744753;0.15560555;20302;8.088968;4184.922183997542
159738-8-0-1.wav;159738;1.2469869999999998;5.246987;2;1;8;siren;../../data/raw/UrbanSound8K//audio/fold1/159738-8-0-1.wav;4.0;48000;2.4764117e-07;2;0.00877738;0.3467179;18678;7.4424896;3883.2176853410583
159738-8-0-10.wav;159738;5.746987;9.746987;2;1;8;siren;../../data/raw/UrbanSound8K//audio/fold1/159738-8-0-10.wav;4.0;48000;5.6758523e-07;2;0.016140461;1.123245;20101;7.7229705;2834.0456845918757
159738-8-0-11.wav;159738;6.246987;10.246987;2;1;8;siren;../../data/raw/UrbanSound8K//audio/fold1/159738-8-0-11.wav;4.0;48000;4.6750532e-08;2;0.021525025;1.9048153;20941;7.4867144;2678.241879147216
